Berlin Köllnische Heide;Köllnische Heide(B);;;;;8089104
Berlin Landsberger Allee;;;;;;8089020
Berlin Mehrower Allee;;;;;;8089022
Berlin Messe Nord/ICC (Witzleben);Witzleben (Berlin);;;;;8089110
Berlin Messe Süd (Eichkamp);Berlin Eichkamp;;;;;8089328
Berlin Mexikoplatz;;;;;;8089023
Berlin Nöldnerplatz;;;;;;8089026
Berlin Nordbahnhof;;;;;;8089024
Berlin Olympiastadion;;;;;;8089330
Berlin Oranienburger Straße;;;;;;8089027
Berlin Osdorfer Straße;;;;;;8089473
Berlin Ostbahnhof;BOB;;;;;8010255
Berlin Ostkreuz;BOK;;;;;8011162
Berlin Ostkreuz (S);;;;;;8089028
Berlin Plänterwald;;;;;;8089030
Berlin Poelchaustr.;;;;;;8089031
Berlin Potsdamer Platz;;;;;;8011118
Berlin Potsdamer Platz (S);;;;;;8089032
Berlin Prenzlauer Allee;;;;;;8089033
Berlin Priesterweg;;;;;;8089034
Berlin Raoul-Wallenberg-Str.;;;;;;8089035
Berlin Rathaus Steglitz;;;;;;8089036
Berlin Savignyplatz;;;;;;8089037
Berlin Schichauweg;;;;;;8089038
Berlin Schönhauser Allee;;;;;;8089039
Berlin Sonnenallee;;;;;;8089327
Berlin Springpfuhl;;;;;;8089040
Berlin Storkower Str;;;;;;8089041
Berlin Südende;;;;;;8089115
Berlin Südkreuz;BSK;;;;;8011113
Berlin Südkreuz (Bus);;;;;;8089067
Berlin Südkreuz (S);;;;;;8089073
Berlin Sundgauer Str;;;;;;8089042
Berlin Treptower Park;;;;;;8089043
Berlin Wannsee;BWA;;;;;8010405
Berlin Warschauer Straße;;;;;;8089045
Berlin Westend;Westend (S), Berlin;;;;;8089111
Berlin Westhafen;;;;;;8089116
Berlin Westkreuz;BWK;;;;;8089047
Berlin Wollankstraße;;;;;;8089048
Berlin Wuhletal;;;;;;8089049
Berlin Yorckstr.(S1);;;;;;8089051
Berlin Yorckstr.(S2);;;;;;8089050
Berlin Zoologischer Garten;BZG;;;;;8010406
Berlin-Adlershof;;;;;;8089052
Berlin-Altglienicke;;;;;;8089054
Berlin-Biesdorf;;;;;;8089055
Berlin-Blankenburg;;;;;;8089056
Berlin-Buch;;;;;;8089057
Berlin-Charlottenburg;;;;;;8010403
Berlin-Friedenau;;;;;;8089058
Berlin-Friedrichsfelde Ost;;;;;;8089059
Berlin-Friedrichshagen;;;;;;8089060
Berlin-Frohnau;;;;;;8089061
Berlin-Grünau;;;;;;8089063
Berlin-Grunewald;;;;;;8089062
Berlin-Halensee;;;;;;8089109
Berlin-Heiligensee;;;;;;8089025
Berlin-Hermsdorf;;;;;;8089064
Berlin-Hirschgarten;;;;;;8089065
Berlin-Hohenschönhausen;;;;;;8011901
Berlin-Karlshorst;;;;;;8010035
Berlin-Karow;;;;;;8011046
Berlin-Kaulsdorf;;;;;;8089068
Berlin-Köpenick;;;;;;8089069
Berlin-Lankwitz;;;;;;8089114
Berlin-Lichtenberg;;;;;;8010036
Berlin-Lichtenrade;;;;;;8089070
Berlin-Lichterfelde Ost;;;;;;8011041
Berlin-Lichterfelde Ost (S);;;;;;8089113
Berlin-Lichterfelde Süd;Berlin-LichterfeldeS;;;;;8089472
Berlin-Lichterfelde West;Berlin-LichterfeldeW;;;;;8089071
Berlin-Mahlsdorf;;;;;;8089072
Berlin-Marienfelde;;;;;;8089074
Berlin-Marzahn;;;;;;8089075
Berlin-Neukölln;;;;;;8089077
Berlin-Nikolassee;;;;;;8089078
Berlin-Oberspree;;;;;;8089079
Berlin-Pankow;;;;;;8089080
Berlin-Pankow-Heinersdorf;;;;;;8089081
Berlin-Pichelsberg;;;;;;8089331
Berlin-Rahnsdorf;;;;;;8089082
Berlin-Rummelsburg;;;;;;8089084
Berlin-Schlachtensee;;;;;;8089085
Berlin-Schöneberg;;;;;;8089474
Berlin-Schönefeld Flughafen;SXF Berlin Airport;BSFL;Flughafen Berlin-Schönefeld SXF;Berlin Schönefeld;;8010109
Berlin-Schöneweide;;;;;;8010041
Berlin-Schöneweide (S);;;;;;8089168
Berlin-Schönholz;;;;;;8089087
Berlin-Schulzendorf;;;;;;8089000
Berlin-Spandau;BSP;;;;;8010404
Berlin-Spindlersfeld;;;;;;8089088
Berlin-Staaken;;;;;;8013021
Berlin-Stresow;;;;;;8089053
Berlin-Tegel (S);;;;;;8089089
Berlin-Tempelhof;;;;;;8089090
Berlin-Tiergarten;;;;;;8089091
Berlin-Waidmannslust;;;;;;8089092
Berlin-Wartenberg;;;;;;8089093
Berlin-Wedding;;;;;;8089131
Berlin-Wilhelmshagen;;;;;;8089094
Berlin-Wilhelmsruh;;;;;;8089095
Berlin-Wittenau (Wilhelmsruher Damm);;;;;;8089096
Berlin-Wuhlheide;;;;;;8089097
Berlin-Zehlendorf;;;;;;8089098
Bermatingen-Ahausen;;;;;;8000909
Bernau a Chiemsee;;;;;;8000911
Bernau-Friedenstal;;;;;;8089099
Bernau(b Berlin);BER;;;;;8013470
Bernburg;BBG;;;;;8010043
Bernburg-Friedenshall;;;;;;8011168
Bernburg-Strenzfeld;;;;;;8011169
Bernburg-Waldau;;;;;;8011170
Berne;;;;;;8000913
Bernried;;;;;;8000918
Bernterode;;;;;;8011172
Bersenbrück;BSB;;;;;8000919
Berthelsdorf(Erzgeb);;;;;;8010044
Berthelsdorf(Erzgebirge) Ort;;;;;;8017219
Bertsdorf;;;;;;8010045
Berzhahn;;;;;;8000921
Besch;;;;;;8000923
Besigheim;;;;;;8000925
Besseringen;;;;;;8000926
Bestensee;;;;;;8011173
Bestwig;;;;;;8000927
Bettmannsäge;Regen-Bettmannsäge;;;;;8000928
Betzdorf(Sieg);;;;;;8000034
Beucha;;;;;;8010046
Beuchow;;;;;;8013539
Beuggen;Rheinfelden-Beuggen;;;;;8000932
Beuna(Geiseltal);;;;;;8011177
Beuren;;;;;;8011178
Beuron;;;;;;8000933
Beutelsbach;Weinstadt-Beutelsba.;;;;;8000934
Beutersitz;;;;;;8011179
Bexbach;;;;;;8000941
Beyendorf;;;;;;8011181
Bibelöd;;;;;;8000946
Biberach(Baden);;;;;;8000942
Biberach(Riß);BC;Biberach (Riß);;;;8000943
Biberach(Riß) Süd;;;;;;8000944
Biblis;;;;;;8000503
Bibra;;;;;;8011183
Bichl;;;;;;8000945
Bickenbach(Bergstr);;;;;;8000948
Biebesheim;;;;;;8000951
Biedenkopf;BID;;;;;8000952
Biedenkopf-Schulzentrum;;;;;;8000954
Biederitz;;;;;;8010047
Bielefeld Hbf;BI;;;;;8000036
Bielefeld Ost;;;;;;8000953
Bielefeld-Senne;;;;;;8000956
Biendorf;;;;;;8011184
Bienenbüttel;;;;;;8000955
Bienenmühle;;;;;;8011185
Bierbach;;;;;;8000357
Bieren-Rödinghausen;;;;;;8000957
Bieringen;Rottenburg-Bieringen;;;;;8000959
Biersdorf-Ort(Ww);;;;;;8007113
Biersdorf(Westerw);Daaden-Biersdorf;;;;;8007076
Biesenrode;;;;;;8011187
Biesenthal;;;;;;8011188
Biessenhofen;;;;;;8000962
Bietigheim-Bissingen;;;;;;8000038
Bietigheim(Baden);;;;;;8000963
Bietingen;Gottmadingen-Bietin.;;;;;8000965
Bigge;Olsberg-Bigge;;;;;8000966
Bildstock;;;;;;8000967
Bilfingen;Kämpfelbach-Bilfing;;;;;8000968
Billenhausen;Krumbach-Billenhaus.;;;;;8000969
Billerbeck;;;;;;8000970
Binau;;;;;;8000973
Bindfelde;;;;;;8011190
Bindlach;;;;;;8000974
Bingen-Gaulsheim;;;;;;8000975
Bingen(Rhein) Hbf;BIN;;;;;8000039
Bingen(Rhein) KD;;;;;;8075968
Bingen(Rhein) Stadt;;;;;;8000976
Binolen;Balve-Binolen;;;;;8000978
Binsfeld;;;;;;8071257
Binz LB;;;;;;8011193
Binzen;;;;;;8070323
Birach;Zell am Harm.-Birach;;;;;8007102
Birkelbach;;;;;;8000983
Birkenau;;;;;;8000984
Birkenbringhausen;;;;;;8000985
Birkenfeld(Enz);;;;;;8000986
Birkengrund;;;;;;8080170
Birkenmoor;;;;;;8017003
Birkenstein;;;;;;8070002
Birkenwerder(b Berlin);;;;;;8080190
Birkungen;;;;;;8010048
Birresborn;;;;;;8000989
Bischheim-Gersdorf;;;;;;8011199
Bischofswerda;BIW;;;;;8010049
Bischofswiesen;;;;;;8000997
Bischweier;;;;;;8000998
Bisingen;;;;;;8000999
Bissendorf;;;;;;8001000
Bitburg-Erdorf;BIT;;;;;8001828
Bittelbronn;Horb-Bittelbronn;;;;;8001002
Bitterfeld;BTF;;;;;8010050
Bitterfeld Busbahnhof;;;;;;8071740
Bitzfeld;;;;;;8001005
Blaibach(Oberpf);;;;;;8001003
Blaichach(Allgäu);;;;;;8001004
Blankenbach;;;;;;8007282
Blankenberg(Meckl);;;;;;8010051
Blankenberg(Sieg);Hennef-Blankenberg;;;;;8001006
Blankenburg(Harz);BRL;;;;;8013439
Blankenfelde(Teltow-Fläming);Blankenfelde(Teltow);;;;;8010053
Blankenheim(Sangerhausen);;;;;;8010054
Blankenheim(Wald);;;;;;8001008
Blankenloch;Stutensee-Blankenloc;;;;;8001009
Blankensee(Meckl);;;;;;8011205
Blankenstein(Saale);;;;;;8011206
Blaubeuren;;;;;;8001013
Blaufelden;;;;;;8001014
Blaustein;;;;;;8001015
Blechhammer(Thür);;;;;;8011208
Bleibach;Gutach-Bleibach;;;;;8001017
Bleichenbach(Oberh);Ortenberg-Bleichenb.;;;;;8001018
Bleicherode Ost;;;;;;8010055
Blens;Heimbach-Blens;;;;;8007827
Blieskastel-Lautzkirchen;;;;;;8001027
Blindheim;;;;;;8001028
Blönsdorf;;;;;;8011210
Blumberg-Rehhahn;;;;;;8011064
Blumberg-Riedöschingen;;;;;;8001029
Blumberg-Zollhaus;Zollhaus-Blumberg Bf;;;;;8006669
Blumberg(b Berlin);;;;;;8011211
Blumenau;;;;;;8011212
Blumenberg;;;;;;8010056
Blumenhagen;;;;;;8011213
Blumenkamp;Wesel-Blumenkamp;;;;;8001030
Blumenthal(Mark);;;;;;8011214
Bobenheim;;;;;;8001032
Bobingen;;;;;;8001033
Böbingen(Rems);;;;;;8005979
Bobitz;;;;;;8011215
Böblingen;BB;;;;;8001055
Böblingen Danziger Str;;;;;;8085005
Böblingen Heusteigstr;;;;;;8085007
Böblingen Südbf;;;;;;8085006
Böblingen Zimmerschlag;;;;;;8085008
Böbrach;;;;;;8070667
Bobstadt;;;;;;8001034
Bocholt;BOH;;;;;8000040
Bochum Hbf;BO;;;;;8000041
Bochum West;;;;;;8006711
Bochum-Dahlhausen;;;;;;8001038
Bochum-Ehrenfeld;;;;;;8001039
Bochum-Hamme;;;;;;8006710
Bochum-Langendreer;;;;;;8000358
Bochum-Langendreer West;;;;;;8004474
Bochum-Riemke;;;;;;8001035
Bockenheim-Kindenheim;;;;;;8001043
Böckingen Sonnenbrunnen;Heilbronn-Böck.Sonn;;;;;8070159
Böckingen West;Heilbronn-Böck.West;;;;;8070158
Bockum-Hövel;;;;;;8001045
Bodelsberg;;;;;;8001046
Bodelshausen;;;;;;8001047
Bodenburg;Bad Salzdetfurth-Bod;;;;;8001048
Bodenfelde;;;;;;8001050
Bodenheim;;;;;;8000359
Bodenmais;;;;;;8001051
Bodenrode;;;;;;8011219
Bodenwöhr Nord;;;;;;8001054
Bödigheim;;;;;;8001056
Bogen;BOG;;;;;8001069
Böhl-Iggelheim;;;;;;8001057
Böhlen Werke;;;;;;8011222
Böhlen(Leipzig);;;;;;8013471
Böhmhof;;;;;;8001058
Bohmte;;;;;;8001071
Böhringen-Rickelshausen;Radolfzell-Böhring.;;;;;8001059
Boisheim;Viersen-Boisheim;;;;;8001072
Boizenburg(Elbe);;;;;;8011230
Bokholt;;;;;;8007067
Bölzke;;;;;;8011225
Bondorf(b Herrenberg);;;;;;8001080
Bönen;;;;;;8001061
Bonn Bertha-von-Suttner-Platz;;;;;;8070195
Bonn Brühler Str.;;;;;;8070741
Bonn Bundesrechnungshof/Auswärtiges Amt;;;;;;8070738
Bonn Gronau Ollenhauerstraße;;;;;;8070743
Bonn Gronau Olof-Palme-Allee;;;;;;8070742
Bonn Hbf;BN;;;;;8000044
Bonn Hbf (tief);;;;;;8098044
Bonn Helmholtzstraße;;;;;;8001081
Bonn Heussallee/Museumsmeile;;;;;;8070026
Bonn Hochkreuz/Deutsches Museum Bonn;;;;;;8070757
Bonn Juridicum;;;;;;8070196
Bonn KD;;;;;;8075941
Bonn Konrad-Adenauer-Platz;;;;;;8070075
Bonn Max-Löbner-Str./Friesdorf;;;;;;8070758
Bonn Museum Koenig;;;;;;8070739
Bonn Robert-Schuman-Platz;;;;;;8070759
Bonn Stadthaus;;;;;;8070107
Bonn Universität/Markt;;;;;;8070769
Bonn West;;;;;;8070740
Bonn-Bad Godesb. KD;;;;;;8075942
Bonn-Bad Godesberg;Bad Godesberg (Bonn);;;;;8001082
Bonn-Bad Godesberg Bahnhof;;;;;;8071082
Bonn-Bad Godesberg Plittersdorfer Str.;Godesb.Plittersd Bad;Bonn-Bad Godesberg P;;;;8070756
Bonn-Bad Godesberg Stadthalle;Bonn-Bad Godesberg S;Godesb. Stadth. Bad;;;;8070231
Bonn-Beuel;;;;;;8001083
Bonn-Beuel Bahnhof;;;;;;8071083
Bonn-Beuel Obere Wilhelmstraße;;;;;;8070746
Bonn-Beuel Rathaus;;;;;;8070745
Bonn-Duisdorf;;;;;;8001084
Bonn-Endenich Nord;;;;;;8001088
Bonn-Hochkreuz Rheinaue;;;;;;8070744
Bonn-Limperich;;;;;;8070752
Bonn-Limperich Nord;;;;;;8070771
Bonn-Limperich, Küdinghoven;;;;;;8070751
Bonn-Mehlem;;;;;;8001085
Bonn-Oberkassel;;;;;;8001086
Bonn-Oberkassel Mitte;;;;;;8070754
Bonn-Oberkassel Nord;;;;;;8070753
Bonn-Oberkassel Süd/Römlinghoven;;;;;;8070028
Bonn-Plittersdorf, Wurzerstr.;;;;;;8070755
Bonn-Ramersdorf;;;;;;8070027
Bonn-Ramersdorf, Schießbergweg;;;;;;8070772
Bonn-Vilich;;;;;;8070750
Bonn-Vilich-Müldorf;;;;;;8070749
Bonn-Vilich-Rheindorf, Adelheidisstr.;;;;;;8070748
Bönningstedt;;;;;;8007047
Bookholzberg;Ganderkesee-Bookholz;;;;;8001089
Boostedt;;;;;;8007061
Bopfingen;;;;;;8001090
Boppard Hbf;;;;;;8000045
Boppard KD;;;;;;8075957
Boppard Süd;;;;;;8000324
Boppard-Bad Salzig;Bad Salzig(Boppard);Salzig Bad(Boppard);;;;8000742
Boppard-Buchholz;Buchholz(Hunsrück);;;;;8001235
Boppard-Fleckertshöhe;Fleckertshöhe(Bopp.);;;;;8002004
Boppard-Hirzenach;Hirzenach(Boppard);;;;;8002861
Bordesholm;;;;;;8001092
Borgeln;Welver-Borgeln;;;;;8001093
Borgholzhausen;;;;;;8001095
Borgsdorf;;;;;;8080200
Bork(Westf);;;;;;8001097
Borken(Hess);;;;;;8001098
Borken(Westf);BOR-;;;;;8000346
Borkheide;;;;;;8011238
Borkum Flugplatz;BMK Borkum Flugplatz;;;;;8007784
Borkum Reede;;;;;;8079115
Borkum(Nordseebad);;;;;;8007764
Borna(Leipzig);BNA;;;;;8011242
Börnecke(Harz);;;;;;8011226
Borsdorf(Hess);Nidda-Borsdorf(Hess);;;;;8001104
Borsdorf(Sachs);;;;;;8010059
Börßum;;;;;;8001063
Bösdorf(Sachs-Anh);;;;;;8011228
Bösensell;;;;;;8001065
Bösperde;Menden-Bösperde;;;;;8001066
Bottrop Hbf;BOT;;;;;8000047
Bottrop-Boy;;;;;;8001107
Bottrop-Vonderort;;;;;;8001108
Bötzingen;;;;;;8007296
Bötzingen Mühle;;;;;;8007297
Bous(Saar);;;;;;8001110
Boxberg-Wölchingen;;;;;;8001111
Brachbach;;;;;;8001112
Brachelen;Hückelhoven-Brachel;;;;;8001113
Brackwede;Bielefeld-Brackwede;;;;;8000048
Brahlstorf;;;;;;8011248
Brake(b Bielefeld);;;;;;8001118
Brake(Unterweser);BRA-;;;;;8001120
Brakel(Höxter);;;;;;8001121
Bramsche;;;;;;8001122
Bramstedt(b Syke);;;;;;8001123
Brand(Niederlausitz);Brand Tropical Islands (Bahnhof);;;;;8011250
Brandenburg Altstadt;;;;;;8011252
Brandenburg Hbf;BRB;;;;;8010060
Brandoberndorf;;;;;;8001126
Brannenburg;;;;;;8001129
Braubach;;;;;;8001130
Braubach KD;;;;;;8075956
Bräunlingen Bahnhof;;;;;;8001119
Bräunlingen Industriegebiet;;;;;;8070999
Braunsbedra;;;;;;8011255
Braunsbedra Ost;;;;;;8011256
Braunschweig Hbf;BS;Brunswick(Germany);Brunswiek;;;8000049
Braunschweig Hbf ZOB;;;;;;8082019
Braunschweig-Gliesmarode;;;;;;8001134
Braunsdorf-Lichtenwalde;;;;;;8011257
Breddin;;;;;;8011258
Bredelar;Marsberg-Bredelar;;;;;8001137
Bredenbek;;;;;;8001136
Bredstedt;;;;;;8001139
Bredstedt Bahnhof;;;;;;8071139
Brehna;;;;;;8011260
Breinig;;;;;;8079063
Breisach;;;;;;8001143
Breitenbrunn(Erzg);;;;;;8011263
Breitenbrunn(Schwab);;;;;;8001147
Breitendiel;Miltenberg-Breitend.;;;;;8001148
Breitendorf;;;;;;8011264
Breitengüßbach;;;;;;8001149
Breitscheidt(Altenkirchen, Ww);;;;;;8001153
Breitungen(Werra);;;;;;8011265
Bremen Hbf;HB;Brema;;;;8000050
Bremen Kreinsloger;;;;;;8007896
Bremen Mühlenstraße;;;;;;8007895
Bremen Neustadt;;;;;;8001155
Bremen Turnerstraße;Bremen-Rönnebeck;;;;;8007897
Bremen-Aumund;;;;;;8007892
Bremen-Blumenthal;;;;;;8007894
Bremen-Burg;;;;;;8001156
Bremen-Farge;;;;;;8007898
Bremen-Hemelingen;;;;;;8001157
Bremen-Lesum;;;;;;8001159
Bremen-Mahndorf;;;;;;8001160
Bremen-Oberneuland;;;;;;8001161
Bremen-Oslebshausen;;;;;;8001162
Bremen-Schönebeck;;;;;;8001163
Bremen-Sebaldsbrück;;;;;;8001164
Bremen-St Magnus;;;;;;8001165
Bremen-Vegesack;;;;;;8001166
Bremen-Walle;;;;;;8001167
Bremerhaven Flugplatz;BRV Bremerhv. Flugpl;;;;;8070176
Bremerhaven Hbf;BHV;;;;;8000051
Bremerhaven Seebäderkaje;;;;;;8070030
Bremerhaven-Lehe;;;;;;8001168
Bremerhaven-Wulsdorf;;;;;;8001170
Bremervörde;BRV;;;;;8007800
Brenk;;;;;;8071651
Brest-Aspe;;;;;;8007841
Breternitz;;;;;;8011267
Bretleben;;;;;;8010061
Bretten;;;;;;8000053
Bretten Kupferhälde;;;;;;8070093
Bretten Rechberg;;;;;;8001138
Bretten Schulzentrum;;;;;;8001144
Bretten Stadtmitte;;;;;;8001152
Bretten Wannenweg;;;;;;8079060
Bretten-Ruit;;;;;;8001131
Brettorf;Dötlingen-Brettorf;;;;;8001176
Bretzenheim(Nahe);;;;;;8001177
Bretzfeld;;;;;;8001178
Breyell;Nettetal-Breyell;;;;;8001180
Brieselang;;;;;;8013472
Briesen(Mark);;;;;;8011269
Brigachtal Kirchdorf;;;;;;8003339
Brigachtal Klengen;;;;;;8003336
Brilon Stadt;;;;;;8001182
Brilon Wald;;;;;;8000054
Britz;;;;;;8010064
Brocken;;;;;;8017004
Brockhöfe;Wriedel-Brockhöfe;;;;;8001185
Brodenbach KD;;;;;;8075980
Broderstorf;;;;;;8011270
Brohl;;;;;;8001186
Brohl(Brohltalbahn);;;;;;8070338
Brokstedt;;;;;;8001190
Brötzingen Mitte;Pforzheim-Brötz. Mi.;;;;;8004799
Brötzingen Sandweg;Pforzheim-Brötz.Sand;;;;;8070274
Brötzingen Wohnlichstraße;Pforzheim-Brötz.Wohn;;;;;8070275
Bruchenbrücken;Friedberg-Bruchenbr;;;;;8001196
Bruchhausen(b Ettlingen);Ettlingen-Bruchhaus.;;;;;8001198
Bruchköbel;;;;;;8001199
Bruchmühlbach-Miesau;;;;;;8001200
Bruchmühlen;;;;;;8001201
Bruchsal;BR;;;;;8000055
Bruchsal Am Mantel;;;;;;8001214
Bruchsal Bildungszentrum;;;;;;8001197
Bruchsal Schlachthof;;;;;;8070009
Bruchsal Schloßgarten;;;;;;8085001
Bruchsal Sportzentrum;;;;;;8001212
Bruchsal Stegwiesen;;;;;;8085002
Bruchsal Tunnelstr.;;;;;;8070008
Bruchweiler;;;;;;8079080
Brück(Mark);;;;;;8011271
Bruckberg;;;;;;8001203
Brucken;Lenningen-Brucken;;;;;8001205
Bruckmühl;;;;;;8001207
Brügge(Prign);;;;;;8011273
Brügge(Westf);Lüdenscheid-Brügge;;;;;8001213
Brühl;;;;;;8001215
Brunau-Packebusch;;;;;;8011277
Bubach;Eppelborn-Bubach;;;;;8001221
Bubenheim;Bubenheim/Spieleland;;;;;8071229
Bubenreuth;;;;;;8001223
Buchbrunn-Mainstockheim;;;;;;8001225
Büchen;;;;;;8000058
Buchen Ost;;;;;;8001226
Buchen(Odenw);BCH;;;;;8001227
Buchenau(Lahn);;;;;;8001228
Buchenau(Oberbay);;;;;;8001229
Büchenbach;;;;;;8001242
Buchenhain;;;;;;8001231
Buchenhorst;;;;;;8011281
Büches-Düdelsheim;;;;;;8001244
Buchholz(Baden);Waldkirch-Buchholz;;;;;8001234
Buchholz(Nordheide);;;;;;8000056
Buchholz(Zauche);;;;;;8011282
Buchloe;;;;;;8000057
Bückeburg;;;;;;8001245
Buckow(Beeskow);;;;;;8011284
Buddenhagen;;;;;;8011286
Budenheim;;;;;;8001237
Büdingen(Oberhess);;;;;;8001250
Büdingen(Westerw);Nistertal-Erb.Büdi.;;;;;8001249
Bufleben;;;;;;8010067
Buggingen;;;;;;8001262
Bühl(Baden);BH;;;;;8001252
Buir;Kerpen-Buir;;;;;8001264
Buldern;;;;;;8001266
Bullay(DB);;;;;;8001267
Bülzig;;;;;;8011290
Bünde(Westf);;;;;;8000059
Bundenthal-Rumbach;;;;;;8079087
Burbach Mitte;Saarbrücken-Burbach IT-Park;;;;;8001302
Burbach(Kr Siegen);;;;;;8001268
Burg Stargard(Meckl);;;;;;8011293
Burg-u. Nieder Gemünden;;;;;;8000061
Burg(Dillkr) Nord;;;;;;8001271
Burg(Dithm);;;;;;8001273
Burg(Magdeburg);BRG;;;;;8011294
Burgau(Schwab);;;;;;8001276
Burgbernheim;;;;;;8001277
Burgbernheim-Wildbad;;;;;;8001278
Burgbrohl;;;;;;8070342
Burgdorf;BU;;;;;8001279
Bürgeln;Cölbe-Bürgeln;;;;;8001256
Burghaun(Hünfeld);;;;;;8001283
Burghausen;;;;;;8001284
Burgheim;;;;;;8001285
Burgholzhausen v d H;Friedrichsdorf-Burgh;;;;;8001287
Burgkemnitz;;;;;;8011296
Burgkirchen;;;;;;8001288
Burgkunstadt;;;;;;8001289
Burglauer;;;;;;8001290
Burgsinn;;;;;;8001293
Burgstädt;;;;;;8011297
Burgstall(Murr);Burgstetten-Burgstall;;;;;8001296
Burgthann;;;;;;8001297
Burgweiler;Ostrach-Burgweiler;;;;;8001281
Burhafe(Ostfriesl);;;;;;8001301
Burkhardswalde-Maxen;;;;;;8011298
Burkhardtsdorf;;;;;;8011299
Burkhardtsdorf Mitte;;;;;;8011303
Burkhardtsdorf Sparkasse;;;;;;8071705
Burkheim-Bischoffingen;Vogtsburg-Burkh.Bisc;;;;;8007289
Burladingen;;;;;;8007226
Burladingen West;;;;;;8070022
Bürstadt;;;;;;8000360
Buschow;;;;;;8011302
Busenbach;Waldbronn-Busenbach;;;;;8007000
Büsenbachtal;;;;;;8001258
Busenberg-Schindhard;Dahn-Reichenbach;;;;;8079118
Büsingen;BÜS;;;;;8079011
Büsum;Büsum Bahnhof;;;;;8001259
Büsum (Hafen);;;;;;8071259
Buttenheim;;;;;;8001310
Büttgen;Kaarst-Büttgen;;;;;8001261
Buttstädt;;;;;;8011304
Butzbach;;;;;;8001312
Bützow;BÜZ;;;;;8010066
Buxtehude;;;;;;8001315
Cadenberge;;;;;;8001316
Cadolzburg;;;;;;8001317
Cainsdorf;;;;;;8011305
Calau(Nl);CA;;;;;8010069
Calbe(Saale) Ost;;;;;;8010070
Calbe(Saale) Stadt;;;;;;8011323
Calbe(Saale) West;;;;;;8010071
Calberlah;;;;;;8001318
Caldern;Lahntal-Caldern;;;;;8001319
Calmbach Bahnhof;Bad Wildbad-Calmbach;;;;;8001320
Calmbach Süd;;;;;;8070280
Calw;CW;;;;;8000063
Camburg(Saale);;;;;;8013474
Cammin(Meckl);;;;;;8011307
Capelle(Westf);Nordkirchen-Capelle;;;;;8001323
Caputh Schule;;;;;;8081754
Caputh Schwielowsee;Schwielowsee(Caputh);;;;;8012957
Caputh-Geltow;;;;;;8011308
Casekow;;;;;;8011311
Castrop-Rauxel Hbf;CAS;;;;;8001327
Castrop-Rauxel Süd;;;;;;8001328
Castrop-Rauxel-Merklinde;;;;;;8001329
Celle;CE;Zelle;;;;8000064
Cham(Oberpf);CHA;;;;;8001330
Chamerau;;;;;;8001331
Cheb(Gr);;;;;;8005353
Chemnitz Albert-Schenk-Straße;;;;;;8071806
Chemnitz Alt Chemnitz Center;;;;;;8017400
Chemnitz Annenstraße;;;;;;8071804
Chemnitz Erdmannsdorfer Straße;;;;;;8017402
Chemnitz Erfenschlag;;;;;;8011975
Chemnitz Friedrichstraße;;;;;;8071174
Chemnitz Gustav-Freytag-Straße;;;;;;8017403
Chemnitz Hbf;C;;;;;8010184
Chemnitz Hbf (Bahnhofstraße);;;;;;8071738
Chemnitz Kinderwaldstätte;;;;;;8011970
Chemnitz Mitte;;;;;;8011971
Chemnitz Moritzhof;;;;;;8017407
Chemnitz Omnibusbahnhof;;;;;;8089295
Chemnitz Riemenschneiderstraße;;;;;;8017401
Chemnitz Rösslerstraße;;;;;;8017409
Chemnitz Roter Turm;;;;;;8017410
Chemnitz Scheffelstraße;;;;;;8017411
Chemnitz Schillerplatz;;;;;;8017412
Chemnitz Schneeberger Straße;;;;;;8017413
Chemnitz Schule Altchemnitz;;;;;;8017414
Chemnitz Stefan-Heym-Platz;;;;;;8071816
Chemnitz Süd;;;;;;8010185
Chemnitz Theaterplatz;;;;;;8017416
Chemnitz Treffurthstraße;;;;;;8017417
Chemnitz Uhlestraße;;;;;;8017418
Chemnitz Zentralhaltestelle;;;;;;8017419
Chemnitz-Altchemnitz;;;;;;8017420
Chemnitz-Borna Hp;;;;;;8011974
Chemnitz-Harthau;;;;;;8011977
Chemnitz-Harthau Alte Harth;;;;;;8071805
Chemnitz-Hilbersdorf;;;;;;8013450
Chemnitz-Reichenhain;;;;;;8011978
Chemnitz-Schönau;;;;;;8011979
Chemnitz-Schönau, CVAG-Wendeanlage;;;;;;8071737
Chemnitz-Siegmar;;;;;;8011980
Chorin;;;;;;8011314
Clarholz;;;;;;8001335
Clausnitz;;;;;;8011315
Cloppenburg;CLP;;;;;8001337
Coburg;CO;;;;;8001338
Coburg Nord;;;;;;8001334
Coburg-Neuses;;;;;;8001339
Cochem(Mosel);COC;;;;;8001340
Cochem(Mosel) KD;;;;;;8075983
Coesfeld Schulzentrum;;;;;;8001343
Coesfeld(Westf);COE;;;;;8000066
Cölbe;;;;;;8000065
Collenberg;;;;;;8005028
Contwig;;;;;;8001341
Coppenbrügge;;;;;;8001342
Coschen;;;;;;8011319
Cossebaude;;;;;;8011320
Cossengrün Wende;;;;;;8070941
Coswig(Anh);;;;;;8011322
Coswig(b Dresden);;;;;;8010072
Cottbus;CB;;;;;8010073
Cottbus-Merzdorf;;;;;;8012341
Cottbus-Sandow;;;;;;8011318
Cottbus-Willmersdorf Nord;Willmersdorf Cottbus;;;;;8081688
